georeference_id,location_id,decimal_latitude,decimal_longitude,geodetic_datum,coordinate_uncertainty_in_meters,coordinate_precision,point_radius_spatial_fit,footprint_wkt,footprint_srs,footprint_spatial_fit,georeferenced_by,georeferenced_date,georeference_protocol,georeference_sources,georeference_remarks,preferred_spatial_representation
797acff17771d7d39ad2779e56378bae00fd81ce,32779b605d76b14bbe3f547116543f2290fe7ed6,16.709,92.6157,EPSG:4326,,,,,,,,,,,,
bfccbbb0ad6d65d755449367ee56599e45efb9c0,2d615996fc349d2d80b5704adf80f61fb00b16e2,16.8019,92.32189,EPSG:4326,,,,,,,,,,,,
29a7a0097813eb91c337e7983f0c2291b409e11a,3ee92a503da9cf6fb540534d9f089cdadf7c6a42,16.78602,92.36719,EPSG:4326,,,,,,,,,,,,
9e01ba287e95efb181e64340400859e6158255d4,29f7b199eb17cbb422ea50fb99abafb6f7505e0c,16.94469,92.18388,EPSG:4326,,,,,,,,,,,,
ef8768c3d5d6eb20a83d97e4260198b0321a5a06,0325f7f1cbf9c2c04556d4bb92d129a4d507dd6b,16.88589,92.27417,EPSG:4326,,,,,,,,,,,,
12274b67f8db0a619488a75370bf8dda9f8cb3c4,0360eae101b021bed9535fd2bd4ccce7762dbf02,16.0118,92.0267,EPSG:4326,,,,,,,,,,,,
fa10599e54b316b6ede0453fcdbd075bf85f5e6a,d085c8d666080dbe9d195b403e0fb45edebf66d2,15.6653,91.8618,EPSG:4326,,,,,,,,,,,,
1950164270b395445bfcb35860f15e4545ecd96a,95570693bdd577291fc6aac2c25512331cc69eef,16.9024,92.3595,EPSG:4326,,,,,,,,,,,,
c32e395ea98051a547a6e92d1aa12b89c622226f,5a61e634ec49d3919b83a13434809a009040ffa1,16.89199,92.08374,EPSG:4326,,,,,,,,,,,,
b95acc3d62609b7f7666ed6c60584505e490fdb1,956ba4e17f3520fac3ba6c3d3de520528adb0d58,15.63746,91.78722,EPSG:4326,,,,,,,,,,,,
0c55a22535ff6ee1a1021b234c195bb42d3f116c,dff1a5995821d967a7154ee5acf7da85d7af30b0,16.7907,92.3452,EPSG:4326,,,,,,,,,,,,
5fe50de93c532ccde9f146a8c7b30923876c5cae,100d2d2b702463296601258626ea2e81bdc3e56a,16.80509,92.3606,EPSG:4326,,,,,,,,,,,,
01285c85feabf0b0c3d52caabee44ec2cd9e5f73,53b72321e3dd9e00962e772be846916b7527d53b,16.21103,96.53598,EPSG:4326,,,,,,,,,,,,
8b6c525cb642b5d961caa19e26ea3d3a1e53f5f9,c6fe78a0941c3e63c26c74466071459b163414c8,16.91625,92.13153,EPSG:4326,,,,,,,,,,,,
1a1f0786269b3707601b86114c2993e30ee4a1b8,35ba3a804cd866498be9c9c7b292d6a2fd48ab27,16.86149,92.10616,EPSG:4326,,,,,,,,,,,,
efdaebcf4c9d760efff867dfe5706f6df9b6e44b,9d3c6934803fc8b0dc7153a7c4b266ef1e5f46b1,16.8965,92.4505,EPSG:4326,,,,,,,,,,,,
a275f79a7ad6ae9402285c87c9aee10d474c2cb2,050f618e9372d404b3f6222300f4fba55a38ea6a,16.894,92.4019,EPSG:4326,,,,,,,,,,,,
c5a9a454dd85fa418939800325e2bd08aed5a08a,6373dd6f9b2ea9e1aea65aac8ac3324a4ceb7f90,16.947,92.4087,EPSG:4326,,,,,,,,,,,,
59c164b331365f1fc4bcc4db05405d9936e06cff,fdb1b8101942f9e092c1b54dcb8f19fa491fc32a,16.9474,92.3578,EPSG:4326,,,,,,,,,,,,
e935c9d290bcf6ef1c172baf0fcddab43cf7907f,d01b78de2650039ecca4a25a112eea0f72f36371,16.91399,91.95614,EPSG:4326,,,,,,,,,,,,
55a50bc37076eb01dd45ee4ec74b501581d97f28,7362fed6f54b7e9fbd3ff2e65cd564c94631e5ad,15.68064,91.72623,EPSG:4326,,,,,,,,,,,,
1960f25b02c81df703514895aecf2016cddf096c,3eeecbaf211eb4b1a22ec8ec000f69bb41d9bb74,15.71666,91.74551,EPSG:4326,,,,,,,,,,,,
c8f1ce7ef62bf676049e8fff3096a431741a5658,d9b78459b6029db1e914e82f008d62e6dfec0a8b,16.9394,92.4434,EPSG:4326,,,,,,,,,,,,
aec411f688278518fb85209d86e4bbe2217806ce,b6d9ca4a511f0741257decf1a5b2c40a642a7652,17.32212,91.27428,EPSG:4326,,,,,,,,,,,,
8f04f2871043ad1b5aad4f286bc3005d014104a0,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,17.269856863868,91.1867926338454,EPSG:4326,,,,,,,,,,,,
e94f2167c5f4d6f9ad0e70c67bb39836ac4d6e5a,9e8503b2a4a7c7686b4deb5b41d2aec312999659,17.4639177294193,91.5059020556633,EPSG:4326,,,,,,,,,,,,
e68470e7ae41a6abb6b8ec5e758b400625acc480,7852ddc1b19b10304c31dcf2ab19f63d7ab1c170,17.3102691858705,91.222696372577,EPSG:4326,,,,,,,,,,,,
4f8bd37510b92fcfb73f95477f8eddffcc924f62,b4577f1ddb4cde00b57012dd2c7477a9461cb836,17.2782896108641,91.1573110162561,EPSG:4326,,,,,,,,,,,,
3e453804695d32f53cb4d8bca96b85ad30d7dc97,7fef7cd1590924c03d9b49623032f8dd7220f897,17.5451142226322,91.4872464732147,EPSG:4326,,,,,,,,,,,,
70e068d4ad2722fd078e835b3729cded00d795fa,adf5bc0a06a6865034e6c81f427156d56d58d97d,17.5702081960042,91.4544795043026,EPSG:4326,,,,,,,,,,,,
a55e70f8d1e8a53446e7e1ba22dd0e3d79e1d476,bbc433c4ab05b001d6e60b37153576067a5c3981,17.4182744884537,91.3241636245712,EPSG:4326,,,,,,,,,,,,
013e6457c011eeccc4a1aa152f48926baa7904a6,ba3436534983c4079d461bb2e04a63349818962a,17.5324257763688,91.3862692058384,EPSG:4326,,,,,,,,,,,,
f5ca10dff5bc2d5eac3784462d03798121b3ce8d,5b981d6f3dfc3e689fec55c2c483961a8c283d68,17.5402284796743,91.4035594618583,EPSG:4326,,,,,,,,,,,,
e7e0f94f6f83896204aab8eeb7e6b2604d77457d,53f04932a0045fef0d2b201db82b94627884f39e,18.46298,89.89098,EPSG:4326,,,,,,,,,,,,
ceba3058f604ff291728683ce1d0e67992556ffa,965b0c88175fc6aefa3686aed6e7070ea834368a,17.46133,91.43137,EPSG:4326,,,,,,,,,,,,
763f24f114352a021b7a402d3348812609c5daeb,6347c762f216546717849e542d763924d7794807,15.82019,92.92319,EPSG:4326,,,,,,,,,,,,
14a352a34665adf0e157bf9b746699d936e46d9c,f22eae97b3ae0b503ed9bacda7d99c1dc424f3b5,16.79782,92.31598,EPSG:4326,,,,,,,,,,,,
518b10fba7bc184349380e78360c4de5406f9151,e565c18e0c2df0cb8e65de9c81512b5572da12d1,16.78865,92.37189,EPSG:4326,,,,,,,,,,,,
392ffe376b9419b225ed89214fbcad668451f8dc,fe374820f0e731b99a4dbf7132644f661cf80c1a,16.7737,92.3421,EPSG:4326,,,,,,,,,,,,
7ac0f6d5caa9d22e1c43812a4d31cd6ec6b96e5b,8a82ed453701633f1b4df41d74fc3dbe3e950623,14.98055,92.17293,EPSG:4326,,,,,,,,,,,,
4b47bfa4f65f3a0c00945d0af8fd1bfb2e4b6424,2631313e559e96263581190a25339d71dd2013ad,16.72855,92.31024,EPSG:4326,,,,,,,,,,,,
cf510b85b2c19a02ba944980d45803be869fe19e,8c98bcaac607b87a29ba4ad5ab579ce60c326afa,19.41908,98.18226,EPSG:4326,,,,,,,,,,,,
21fcce48d4db5c433dcb4fd7b1a50e4931618265,20581667354b3fd11c1719b5e41e449757eb9e13,16.27872,91.69202,EPSG:4326,,,,,,,,,,,,
b20360974091901305057806b2391cecd38b8f2b,7e9c39406c5ddc68582129997e9ce538c4585dc5,16.7059,92.6149,EPSG:4326,,,,,,,,,,,,
5f18113b458fcaea07b8819891b86684c1ca6cc5,826e089d5613b3465f60710ba632461164da35ad,26.18908,112.07252,EPSG:4326,,,,,,,,,,,,
006152230ee852f71a7f57ed1e1795fde671576c,ca7add9800e0976e633c2f483e706bc1e953b2ac,16.7808,92.33432,EPSG:4326,,,,,,,,,,,,
ca5b3e95721b590e329f538e5cf6efbcac9fb8db,45a7fc9ae58454115763fefe8ef4ab222ff0b5ee,20.17703,103.73587,EPSG:4326,,,,,,,,,,,,
bde01193e221fa513372eaf1458e431ba1ce610c,6dd81b5187be711a734e56160742a87875614769,16.8824,92.2801,EPSG:4326,,,,,,,,,,,,
e4778c1d385192b3d4eb4a092e1fc96f7361d619,3080e3be266288d63c52514a1acf4980e06deffc,16.42974,94.24079,EPSG:4326,,,,,,,,,,,,
376f3a698ed1c9ff34bf0d54f4a9949278c37282,cae1d426d5e8b635f0a44264f52c687cbc1d6ea3,16.78428,96.36053,EPSG:4326,,,,,,,,,,,,
ad9ce97b93a1a854ebd7dcd414980262f1b321e6,d833758d00583158f92d93ecf3a5e6969e604826,16.79418,96.37409,EPSG:4326,,,,,,,,,,,,
e25906c24d6767f6598308d34813b4d5dbaf315b,be6634c56685b6c433ba1dcfb7a190cd95ad9639,16.32131,93.9832,EPSG:4326,,,,,,,,,,,,
ae07388d388c60aebf4e1d470db09fe92abcf07a,fda2226a92a8ec2f02b11fd70fb7f683d9aee972,16.94741,96.44855,EPSG:4326,,,,,,,,,,,,
9ba9a67f1055bd8734ab49d350b5079fde5cc92d,552a30da07886059ad677fd85b295ae8bb85cfd9,16.1352,93.6824,EPSG:4326,,,,,,,,,,,,
838e0a6abe381d68ecdbce6b02b87bf5e900a1cf,cc026141300454242e1f8f59e9d6cd3e4f4e4cd2,17.69995,97.36033,EPSG:4326,,,,,,,,,,,,
4bb8ab84fb4dd5f87faf5a9b2824f3fa2b8d4964,0f2b698318523d35c54faba6f1170fb9ac3c8971,17.04117,97.94527,EPSG:4326,,,,,,,,,,,,
5bde4e8176ebc6bc80e611758b016fad19b79375,22f7329d1cc7e7af283313eb46c769d2b0196bb6,16.95912,97.94205,EPSG:4326,,,,,,,,,,,,
3b543b0b10ec8110e4278d70fb0060084d24a41e,2beebd0dc9faea501240173bfe1d7ccfb688fedb,16.85212,98.00643,EPSG:4326,,,,,,,,,,,,
679b03a8697caba76604fabdb75c5bac98c3ed29,76403e412876a69b6b2a0419f7c972823336311c,16.85588,98.02454,EPSG:4326,,,,,,,,,,,,
5d5fedb5590d3d5a3d45b2558788c1197c35c81b,463a51fb0f1d9a6b491f2cfd689d855bca26e562,17.50815,97.50791,EPSG:4326,,,,,,,,,,,,
f48e1332be5051036d39275f3e1c263b7cbf6f31,0542c3140881de3e2e9a2ede5d1a779cc1a179be,17.54599,97.42853,EPSG:4326,,,,,,,,,,,,
6733398b0f5b9aa5ae208ca0c759dfcf2144eab5,21d89417531bcfb36b36954fff26e2d2716e35dc,17.43251,97.20507,EPSG:4326,,,,,,,,,,,,
6435f05ba7ed39fcd40a601a52786bae099a509d,b9699ad80ee07d3e2ee03f272ab4e45fd1e8f615,15.80996,92.93011,EPSG:4326,,,,,,,,,,,,
3d7240afecd8cd5aa5bddef6479102732c65d68c,7af021bdefdb667337f0ef9a02f6c6e9d07bd654,15.82922,92.91998,EPSG:4326,,,,,,,,,,,,
b0f40c3762f9b7d4d31b32b1ecd665b985800ad0,7635dbaedc7a3ccbd36cafe157157db8f4218f72,15.74953,92.96705,EPSG:4326,,,,,,,,,,,,
1ce991320e3c28532522cb32ba36ced8d65fce5e,d9844fef9af1bb4d9c7d3ba4c3ca6673e065ef76,16.60753,93.00938,EPSG:4326,,,,,,,,,,,,
72a2e1cfb1014bb70e205ec8b2ae99ae5a0de095,37b666675d6081755600cc06c24b6544e8022fbe,16.57045,93.01349,EPSG:4326,,,,,,,,,,,,
54b49d3f165ad38e1ec6f099d5beea26c39169d3,f418a9f8401c3620023e85d387af7fd3626540d5,16.45871,92.48244,EPSG:4326,,,,,,,,,,,,
fd27be99ced6f3ef3bfd9ef490bc55c9157fc23d,d31466bd826852fb36ebf82a65242eef11f38f54,16.48843,92.50895,EPSG:4326,,,,,,,,,,,,
18619e98c37c3ff5fa5799c7eb388440674644a0,c9cdc87dae7d733f4d2561b8b6477cc9bbb03436,16.47467,92.60109,EPSG:4326,,,,,,,,,,,,
c28243c065f488c79697b81c08ffd977d31e655b,1f4cbb3a28ca7b15a5ae68d1556a9928b87c31b3,16.70193,93.43717,EPSG:4326,,,,,,,,,,,,
916a41e84aad19f81a6a0f0c8db4e53657ad47fb,3d2abc71c91c559d29f829a7b3aac0ac51d459e6,16.68868,93.47461,EPSG:4326,,,,,,,,,,,,
7b875795d102dcf246cd109dc6786c6d0469396b,17ebf76f3b9d9a137b11b1ba353efea3568edd98,16.69664,93.45305,EPSG:4326,,,,,,,,,,,,
f512051385b7a916da6de4936fad61a4d789957e,9e67ae314e9ca5c953b34288f2170989293203ab,15.79094,93.04142,EPSG:4326,,,,,,,,,,,,
cdfd1b4a991dcf1b75706db9e387b083a6f002f0,ed3fd62ac90597245f2e3b9e095b5713732b7018,15.86361,92.9479,EPSG:4326,,,,,,,,,,,,
4b83f4c38eb5b4a625dd22c69c32033961cec712,25a9a990cf1f2e7793f5cf8ad7104daf8cb2d9ea,15.85345,92.9669,EPSG:4326,,,,,,,,,,,,
4f96065e5231b82c276dbb77d85ea1f2cd1e5023,19f3600f06a85bb7ee5661506889252f40ab9eaa,16.74557,92.62126,EPSG:4326,,,,,,,,,,,,
4f4f922252999e177b40d0c7492aa0493ca6ec18,c23b3b6c83e89d70facb95a707f88d68548bc806,16.46994,92.99347,EPSG:4326,,,,,,,,,,,,
d056722059d62cd04911daec1e76f09f485d179a,29b3a5dfdcbe10df955a64709150782447828891,16.34207,93.9544,EPSG:4326,,,,,,,,,,,,
4c3ce86f29e2a1141b56067a0e8f9c1a9acffffe,12be7d491639cd5283ac971d4d4f91264f349fd4,14.8888,92.4811,EPSG:4326,,,,,,,,,,,,
1050159555ebce06991f7c357f8d13b29a40f590,636981bf994eeb5e79ed4796dba8863a66ebc45c,17.4196,91.3228,EPSG:4326,,,,,,,,,,,,
b56ed4fc77291f6ea5ea647bf58fbe536f355285,23ea43fea75bf7491c3febe2cc95d3643b74f3d2,17.4487,91.4776,EPSG:4326,,,,,,,,,,,,
f10d10c126aea0ebd78bb6c32d5cfb3b87510430,846b3c9276b47b16f13708efc874143576c11db4,18.74949,98.17328,EPSG:4326,,,,,,,,,,,,
874a2cb2ee78ed6f47ee72e206e998cee727cc07,2c8a7532bd2d1700b291f86bc68bb6acebed7c49,19.1889,96.97434,EPSG:4326,,,,,,,,,,,,
e84403cc8f73e41e34dbb75ab3241e50d8430af2,43a524b69a7d28a9bccdc048cd585ced7ddfd0f6,19.18088,96.97369,EPSG:4326,,,,,,,,,,,,
7fbe4baf499e0a2b17bbcab865f386ba4016b5a3,82859365b8e9f1a92e46bed197e17c925f82e730,18.58486,95.07405,EPSG:4326,,,,,,,,,,,,
f7e12fa7079ae9c5af88a3c70f51076b15544c8b,4b27b4fcd2a7949b9646b1c213e1ffaf22cd456c,18.58123,95.09815,EPSG:4326,,,,,,,,,,,,
db5e62450505b94ca660c62d0db1d582e348e58b,e4e642ffbc0f077176550963e360a5a8bfd8fbac,18.66847,95.13125,EPSG:4326,,,,,,,,,,,,
65db1a9480089be4ae67daa20257f573f7a32447,887401f1f187e4b69312e4e3804cb87670a6fe9d,19.6569,89.87272,EPSG:4326,,,,,,,,,,,,
d7220e25b4019705e88970d0ede02bfd5889d54e,ebdfbe41266a9c2a16a9f75686f715310220c3d3,17.50282,97.68886,EPSG:4326,,,,,,,,,,,,
e90797f83b596fc6b76cff55380a0fa1907d1258,af94929a468b115bdc2eeabbd5afd1b1658f0a7a,17.11178,96.71669,EPSG:4326,,,,,,,,,,,,
69bac1106f6e0ad2ebd9fba83ecf2011a99c29c1,0142ba261135d6cbea0713944594e307f7291479,15.66283,96.55666,EPSG:4326,,,,,,,,,,,,
e5b2dd6871786792a6e0e2162b7f1b7c0c6147b7,ee11d21f7e53a21b0af7a72df0be67d22dbd887d,16.04243,92.01793,EPSG:4326,,,,,,,,,,,,
c19ba5775dabd1933eca8093f0a2399a3dc50444,cc53ab9e42fe70ee849b39703291c05d1c4904ae,16.25613,93.01047,EPSG:4326,,,,,,,,,,,,
b017dc6afaf8f80a95222f2d320e6ecf4013f7c3,4f94dff2e3449809de9fdb99de7da606f8949e71,15.97605,92.81658,EPSG:4326,,,,,,,,,,,,
e65662a7323fa257434828417399e2fadf92961d,a88be2d70608fc5ae83084dc5fe18daf1554c7df,15.9635,92.79847,EPSG:4326,,,,,,,,,,,,
4de92d415efdca1013fb2269f7b655627a8bb706,829795e246a33d6f2217d792c980b892ad882763,15.9235,92.75364,EPSG:4326,,,,,,,,,,,,
1d526bc74228b3cb9b685f7ab734d220d160a4ca,51d00239678f609bd88827b5b5e7cd20bd6f2d02,15.17367,92.42175,EPSG:4326,,,,,,,,,,,,
d5c99baa48757f1447e71f370024d2c4e1d9e8ae,bc6448ea6572faeda3511356e82e249e78e79239,15.0351,92.15142,EPSG:4326,,,,,,,,,,,,
c57fe6c29a4c7a107dff83ed7e837236fec6e52a,48fb87f202ddd1ff3bb3db15b12e1e108630d4e4,16.71027,93.00592,EPSG:4326,,,,,,,,,,,,
93d5f8024484401c71a1c251941a4d39e8a25bd9,2a9f2d0bbfd300f2735bf6976309d5a1c40e88ca,17.03847,92.18357,EPSG:4326,,,,,,,,,,,,
29dbe7941b896247de8a8c42698fb84e819d3682,a94535b4fb1e33fc388725767f510411682428a2,15.09994,92.14526,EPSG:4326,,,,,,,,,,,,
bbffb50d3a4523302be9e79156c40a9618663934,6e91cfc6c6aefe8818e6d48a34f592623cfd88e2,15.10338,92.14647,EPSG:4326,,,,,,,,,,,,
2d100c11f8d50fa17427f287012cdb0405b81250,5ab17bdcb41c8959635ebb07f36ccfa99942be1e,15.09354,92.14449,EPSG:4326,,,,,,,,,,,,
b72c6c76a2498e3ba08757c01207a21f5a9ba32b,91bff54c36431a30e9ccdabd4605c26ace461639,15.09254,92.14532,EPSG:4326,,,,,,,,,,,,
e866ccf498d5ef097422dec9c2fe4f6cbbf9fea8,b2fd1af23cf090a1dd7de516e9f472d3c5cfb444,15.77672,92.95191,EPSG:4326,,,,,,,,,,,,
93c15e234e714f05fd702f45d6f45c590e99ae74,0255a4365dee6144878c7cc70ba2954f5cf66d4e,15.72697,92.96687,EPSG:4326,,,,,,,,,,,,
796f1c7e112444803aad9acb40ecafa2946704da,8abf3d06c07b4373d927959dd0fd4dd5502c510d,15.74512,92.96778,EPSG:4326,,,,,,,,,,,,
48e5eb122f605cfeb67fab81b2aff91267caca05,2a03f5363c2b05440a235d40c5f259f46b4efb74,19.5885,101.6155,EPSG:4326,,,,,,,,,,,,
205a7827f68c1072904d6aaada38f7c01500ac47,f0f9effdf27be759249f33d9302066a5ae305fc0,19.56592,101.71788,EPSG:4326,,,,,,,,,,,,
8b0ae6883607c170dab925a42faaf5ee124ca137,9084e0659918de11e0810c230c50ac75b11619a1,19.53428,102.2483,EPSG:4326,,,,,,,,,,,,
9e033ebec98a902030fb82d4a689c83246e02426,c34717a3feff0fd1390e9948352f3777ab06fc09,14.783,92.3679,EPSG:4326,,,,,,,,,,,,
b7f802fb7d1c096192f7bf5e45f55d4a456c1d5a,b483c13b21c6a8953a1b7d064783b116257ee207,14.94,92.515,EPSG:4326,,,,,,,,,,,,
1708ce75ebe68da0f80dd4d8f92eb2cb8a7a6d2f,972f2607804e5978119b2d8c1dc4a1d4b88af7bc,14.8148,92.342,EPSG:4326,,,,,,,,,,,,
880b36d9d795a65046660074a935d582053a9281,7fc0b58abb3931e7fc20e0d92a280d5a088c5e3e,15.57104,91.84962,EPSG:4326,,,,,,,,,,,,
4027adb655a4abbf489708f86a66189e65a879dd,e541b57f92a321cd4e2c9980f3537e7a3c185688,16.9156,92.0483,EPSG:4326,,,,,,,,,,,,
29fc83717173e99335187ad04e5471d7ea4cdcfd,fb7bc71b84dc9f961e5538c6dc0bfa7d98e5f671,14.8867,92.2866,EPSG:4326,,,,,,,,,,,,
4f9b1cc33bd89a7aa8ecc491832bd18f2adb2a51,a571a8616ce72df18327398f71816bcf77783a9f,15.6071,92.2143,EPSG:4326,,,,,,,,,,,,
0d7b24dbf4ef404a4994cd1ea82b32d3bdacdf0e,cde912c41a95845c4f0f9ff16dbbdace95e5d818,15.61016,91.74186,EPSG:4326,,,,,,,,,,,,
42f901768a32b3796b804a403f15e96f014dbf7c,45812b174302b1c11c3c963886492a69d86f329f,15.57402,91.81413,EPSG:4326,,,,,,,,,,,,
5990162ab472576bfcf0a3f982b8fb889fae9a3d,bbf63c1f80240bdea2fa7ea57566c5182f25cbdb,15.68597,91.78158,EPSG:4326,,,,,,,,,,,,
583f7af303c97e7d759c62dc4ebad9e7e55b29cc,e4af690022a6f8ef85e9c7adb4742480c6e8f1a1,15.67407,91.95515,EPSG:4326,,,,,,,,,,,,
c31d19ab2f9c4b93ffa1382fe934b3bb9b9f56ba,cc4de92cd1588b29deb6da4777db29598aaa1caf,16.90044,92.01452,EPSG:4326,,,,,,,,,,,,
94004b682a6c519f0865b73a6144070e03be9f17,ae8035f984b7f698be9fba1b7ee35043406801a0,15.66123,91.82008,EPSG:4326,,,,,,,,,,,,
e4bde8e7c370b7ea4d8494f62d8b7db61c9aabab,2422a903d46a76720e32bf31a02ac8d770588a11,16.82235,91.97311,EPSG:4326,,,,,,,,,,,,
1d08d1ab328bdd871769d2534b500903256a2c2d,39e9bc86f8294333b316d33d5704810bbbab0abe,16.847375,92.037983,EPSG:4326,,,,,,,,,,,,
85e014957a77f9c7cc94079194fdc394f0b571be,7d764ec64a7a4b0748f9b0c124fd225958d15421,16.69431,92.78112,EPSG:4326,,,,,,,,,,,,
b7b33750d3c5105e54f3b14f2e231f099e742b10,fdf6edbdbaea3fd2323cd1d9f970d37f26d3a005,15.61604,91.87273,EPSG:4326,,,,,,,,,,,,
48ee01a123e15e17b784f0174090fa30c90c6839,c18bd00bef83c117a8830e9715737acdfa38b76a,14.6397,92.2675,EPSG:4326,,,,,,,,,,,,
65661874c414610149f49a6fff6d77fc245aee9a,d50493371d59b677000c9d15d18fe95e762dea94,14.76,92.3002,EPSG:4326,,,,,,,,,,,,
4dcc12d1ee273c6fa5bf07691bf49742c80edd9e,276f33cf6970c5e6d0e901826df14204875496c6,14.94,92.1592,EPSG:4326,,,,,,,,,,,,
281d76d41113a1926f3420caa6a0c3da34548fd4,7be876468ee74a5d7470ae8a3092bf308e2ef5e7,16.69018,92.79971,EPSG:4326,,,,,,,,,,,,
f50f254c3d34a6327d2869e34861143e22d3ee7d,70776cd8b85318a4ba43232729955dfc5a2941b9,15.5802,91.8617,EPSG:4326,,,,,,,,,,,,
7b574f02be36f9b8f881a64d001dc7918fa9548e,b8fe9e5ee7f6b1698d68e6b61b366109968f22cb,15.6521,91.8038,EPSG:4326,,,,,,,,,,,,
d02116038c3cba4dcfd045fc60b5b3d1af7a6315,99df42bf1f21432d5ea8d5dd728eb22695b06774,14.9733,92.1546,EPSG:4326,,,,,,,,,,,,
bc01b439511ab992df844c5b0fd91cbde47fdac8,703eaed2de8268925e1e9464ee2909fd7fcde544,15.5689,91.8414,EPSG:4326,,,,,,,,,,,,
89af439ef2018136afb867f1b41e88606ca70fb6,f58b994717e74fb73cb3256a371b1199a068f7b2,16.91296,92.3218,EPSG:4326,,,,,,,,,,,,
fa0f8e2cece537cca1a2ff0a81f74e4ddf440eee,260e20d3c8f6c20b6d9573c02e3fa310091f785a,15.3716,92.2371,EPSG:4326,,,,,,,,,,,,
98c69f48e70a9ad52adc5d8c8b7ce9ae1895af41,eed51278dc994e1d93fd7179460443431bccf9fe,15.5684,91.8277,EPSG:4326,,,,,,,,,,,,
f5e5b26222376051f56927cea637b852abb05dcd,1acc723e556fd22d5bc5ca41e6d36f77b7d7bee5,14.9855,92.1705,EPSG:4326,,,,,,,,,,,,
3f5711f8da89c83db7c4e0fa13378667ce5c1863,f3fcea5abf552e4caa2456d5e2dc0e461266add3,16.4768,92.4922,EPSG:4326,,,,,,,,,,,,
74df090ee12245674df16d51bb27cecc46ffa92a,e9b5033a6e84f48bbd63ef069534f713edef9e30,15.623,91.78,EPSG:4326,,,,,,,,,,,,
830a905d3c055d52d955187d940352eb12ae6226,528d6177c6b2e320d5c385f235b1c7aa1d0dfcd1,15.6679,91.9552,EPSG:4326,,,,,,,,,,,,
82318124d0f3e2382a19ff296a5dcc09d4bc3ec0,a6f58ab767af8c353668d1acdb9eae225cdaf123,16.1117,91.62929,EPSG:4326,,,,,,,,,,,,
4d429f454ade6496136c0adfdf8ef9ac7457da41,20f08eb3c0f6f3f8d36bfcced80ac33b614604a5,14.8455,92.4658,EPSG:4326,,,,,,,,,,,,
b97e90d0df3dd098af8faee2989d08cf00b2a2d0,7bf320ca4fb128bcbcb104f9fa47517f4dbbe3b5,15.6668,96.54062,EPSG:4326,,,,,,,,,,,,
b55cf794171b97673534c8cba191664d6e6dfdaa,1c10c344dc6e71ad09ff631c27964a95a3dc7c53,15.0618,92.08,EPSG:4326,,,,,,,,,,,,
dacaf63a0dce0d81f876310fe3c26df07a762dee,ff8d6ffe8998666dfdebdcddf4497e096fdf46de,16.748,92.9747,EPSG:4326,,,,,,,,,,,,
d6b20aba48cae2d0cf0fd4c43cb1875ded31e7b0,1210a5bac07073f97913e506072079cf9f153dbf,18.96952,97.28791,EPSG:4326,,,,,,,,,,,,
